127.0.0.1 - - [24/Oct/2016:14:02:43 +0200] "GET / HTTP/1.1" 404 951
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:34:29 +0200] "GET /Alumni-2/JSP/addUser.jsp HTTP/1.1" 200 3692
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:35:03 +0200] "POST /Alumni-2/index HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:35:03 +0200] "GET /Alumni-2/JSP/Login.jsp HTTP/1.1" 200 2424
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:35:05 +0200] "GET /Alumni-2/JSP/addUser.jsp HTTP/1.1" 200 3573
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:35:09 +0200] "POST /Alumni-2/index HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:35:09 +0200] "GET /Alumni-2/JSP/Login.jsp HTTP/1.1" 200 2424
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:35:17 +0200] "POST /Alumni-2/Login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:35:17 +0200] "GET /Alumni-2/JSP/PendingUsers.jsp HTTP/1.1" 200 9918
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:35:18 +0200] "GET /Alumni-2/css/feed_styles.css HTTP/1.1" 404 1007
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:35:32 +0200] "POST /Alumni-2/ProcessRequest HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:35:33 +0200] "GET /Alumni-2/JSP/PendingUsers.jsp HTTP/1.1" 200 9394
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:35:33 +0200] "GET /Alumni-2/css/feed_styles.css HTTP/1.1" 404 1007
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:35:40 +0200] "GET /Alumni-2/JSP/SystemUsers.jsp HTTP/1.1" 200 15502
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:35:40 +0200] "GET /Alumni-2/css/feed_styles.css HTTP/1.1" 404 1007
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:35:53 +0200] "POST /Alumni-2/ProcessRequest HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:35:53 +0200] "GET /Alumni-2/JSP/SystemUsers.jsp HTTP/1.1" 200 14858
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:35:53 +0200] "GET /Alumni-2/css/feed_styles.css HTTP/1.1" 404 1007
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:36:02 +0200] "POST /Alumni-2/index HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:36:02 +0200] "GET /Alumni-2/JSP/Login.jsp HTTP/1.1" 200 2424
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:36:04 +0200] "GET /Alumni-2/JSP/addUser.jsp HTTP/1.1" 200 3573
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:36:26 +0200] "POST /Alumni-2/addUser HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:36:26 +0200] "GET /Alumni-2/JSP/addUser.jsp HTTP/1.1" 200 3692
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:36:57 +0200] "GET /Alumni-2/JSP/addUser.jsp HTTP/1.1" 200 3692
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:36:57 +0200] "GET /Alumni-2/css/normalize.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:36:57 +0200] "GET /Alumni-2/css/site_styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:36:57 +0200] "GET /Alumni-2/css/animate.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:36:58 +0200] "GET /Alumni-2/css/nav_style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:36:58 +0200] "GET /Alumni-2/uct-logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:37:31 +0200] "POST /Alumni-2/addUser HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:37:31 +0200] "GET /Alumni-2/JSP/addUser.jsp HTTP/1.1" 200 3692
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:37:38 +0200] "GET /Alumni-2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:37:38 +0200] "GET /Alumni-2/css/site_styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:37:38 +0200] "GET /Alumni-2/css/nav_style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:37:38 +0200] "GET /Alumni-2/uct-logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:37:38 +0200] "GET /Alumni-2/css/wallpaper.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:37:41 +0200] "POST /Alumni-2/index HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:37:41 +0200] "GET /Alumni-2/JSP/Login.jsp HTTP/1.1" 200 2424
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:37:43 +0200] "GET /Alumni-2/JSP/addUser.jsp HTTP/1.1" 200 3573
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:38:05 +0200] "POST /Alumni-2/addUser HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:38:05 +0200] "GET /Alumni-2/JSP/addUser.jsp HTTP/1.1" 200 3692
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:40:02 +0200] "GET /Alumni-2/JSP/addUser.jsp HTTP/1.1" 200 3573
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:40:02 +0200] "GET /Alumni-2/css/normalize.css HTTP/1.1" 200 9566
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:40:02 +0200] "GET /Alumni-2/css/site_styles.css HTTP/1.1" 200 5778
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:40:02 +0200] "GET /Alumni-2/css/nav_style.css HTTP/1.1" 200 2498
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:40:02 +0200] "GET /Alumni-2/css/animate.css HTTP/1.1" 200 75599
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:40:03 +0200] "GET /Alumni-2/uct-logo.png HTTP/1.1" 200 17202
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:40:31 +0200] "GET /Alumni-2/JSP/addUser.jsp HTTP/1.1" 200 3573
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:40:31 +0200] "GET /Alumni-2/css/site_styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:40:31 +0200] "GET /Alumni-2/css/animate.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:40:31 +0200] "GET /Alumni-2/css/nav_style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:40:31 +0200] "GET /Alumni-2/css/normalize.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:40:33 +0200] "GET /Alumni-2/uct-logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:40:51 +0200] "POST /Alumni-2/addUser HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:40:51 +0200] "GET /Alumni-2/JSP/addUser.jsp HTTP/1.1" 200 3692
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:41:52 +0200] "GET /Alumni-2/JSP/addUser.jsp HTTP/1.1" 200 3692
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:41:52 +0200] "GET /Alumni-2/css/site_styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:41:52 +0200] "GET /Alumni-2/css/animate.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:41:52 +0200] "GET /Alumni-2/css/nav_style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:41:52 +0200] "GET /Alumni-2/css/normalize.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:41:53 +0200] "GET /Alumni-2/uct-logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:42:17 +0200] "POST /Alumni-2/addUser HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:42:17 +0200] "GET /Alumni-2/JSP/addUser.jsp HTTP/1.1" 200 3692
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:47:13 +0200] "POST /Alumni-2/addUser HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:47:13 +0200] "GET /Alumni-2/signedup.html HTTP/1.1" 200 2575
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:50:28 +0200] "GET /Alumni-2/signedup.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:50:29 +0200] "GET /Alumni-2/css/animate.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:50:29 +0200] "GET /Alumni-2/css/nav_style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:50:29 +0200] "GET /Alumni-2/css/normalize.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:50:29 +0200] "GET /Alumni-2/css/site_styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:50:30 +0200] "GET /Alumni-2/uct-logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:50:35 +0200] "GET /Alumni-2/signedup.html HTTP/1.1" 200 2593
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:50:35 +0200] "GET /Alumni-2/css/site_styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:50:35 +0200] "GET /Alumni-2/css/animate.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:50:35 +0200] "GET /Alumni-2/css/nav_style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:50:35 +0200] "GET /Alumni-2/css/normalize.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:50:35 +0200] "GET /Alumni-2/uct-logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:50:59 +0200] "GET /Alumni-2/signedup.html HTTP/1.1" 200 2594
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:50:59 +0200] "GET /Alumni-2/css/site_styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:50:59 +0200] "GET /Alumni-2/css/animate.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:50:59 +0200] "GET /Alumni-2/css/nav_style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:50:59 +0200] "GET /Alumni-2/css/normalize.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:51:00 +0200] "GET /Alumni-2/uct-logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:51:15 +0200] "GET /Alumni-2/signedup.html HTTP/1.1" 200 2594
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:51:15 +0200] "GET /Alumni-2/css/site_styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:51:15 +0200] "GET /Alumni-2/css/animate.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:51:15 +0200] "GET /Alumni-2/css/nav_style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:51:15 +0200] "GET /Alumni-2/css/normalize.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:51:15 +0200] "GET /Alumni-2/uct-logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:51:49 +0200] "GET /Alumni-2/signedup.html HTTP/1.1" 200 2597
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:51:49 +0200] "GET /Alumni-2/css/site_styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:51:49 +0200] "GET /Alumni-2/css/animate.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:51:49 +0200] "GET /Alumni-2/css/nav_style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:51:49 +0200] "GET /Alumni-2/css/normalize.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:51:50 +0200] "GET /Alumni-2/uct-logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:52:39 +0200] "GET /Alumni-2/signedup.html HTTP/1.1" 200 2590
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:52:39 +0200] "GET /Alumni-2/css/site_styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:52:39 +0200] "GET /Alumni-2/css/animate.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:52:39 +0200] "GET /Alumni-2/css/nav_style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:52:39 +0200] "GET /Alumni-2/css/normalize.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:52:40 +0200] "GET /Alumni-2/uct-logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:54:12 +0200] "GET /Alumni-2/signedup.html HTTP/1.1" 200 2589
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:54:12 +0200] "GET /Alumni-2/css/site_styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:54:12 +0200] "GET /Alumni-2/css/animate.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:54:12 +0200] "GET /Alumni-2/css/nav_style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:54:12 +0200] "GET /Alumni-2/css/normalize.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:54:13 +0200] "GET /Alumni-2/uct-logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:54:18 +0200] "GET /Alumni-2/index.html HTTP/1.1" 200 6153
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:54:19 +0200] "GET /Alumni-2/css/wallpaper.jpg HTTP/1.1" 200 117379
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:54:20 +0200] "POST /Alumni-2/index HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:54:22 +0200] "GET /Alumni-2/JSP/Login.jsp HTTP/1.1" 200 2424
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:54:32 +0200] "POST /Alumni-2/Login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:54:32 +0200] "GET /Alumni-2/JSP/PendingUsers.jsp HTTP/1.1" 200 9394
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:54:33 +0200] "GET /Alumni-2/css/feed_styles.css HTTP/1.1" 404 1007
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:54:33 +0200] "GET /Alumni-2/css/admin_styles.css HTTP/1.1" 200 703
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:54:45 +0200] "POST /Alumni-2/ProcessRequest HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:54:45 +0200] "GET /Alumni-2/JSP/PendingUsers.jsp HTTP/1.1" 200 8871
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:54:45 +0200] "GET /Alumni-2/css/feed_styles.css HTTP/1.1" 404 1007
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:54:48 +0200] "GET /Alumni-2/JSP/People.jsp HTTP/1.1" 200 27651
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:54:48 +0200] "GET /Alumni-2/css/forum.css HTTP/1.1" 200 3366
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:55:10 +0200] "POST /Alumni-2/search HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:55:10 +0200] "GET /Alumni-2/JSP/People.jsp HTTP/1.1" 200 27441
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:56:04 +0200] "POST /Alumni-2/search HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:56:04 +0200] "GET /Alumni-2/JSP/People.jsp HTTP/1.1" 200 6601
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:56:12 +0200] "POST /Alumni-2/search HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:56:12 +0200] "GET /Alumni-2/JSP/People.jsp HTTP/1.1" 200 27441
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:56:17 +0200] "POST /Alumni-2/View_Profile HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:56:18 +0200] "GET /Alumni-2/JSP/View_Profile.jsp HTTP/1.1" 200 6436
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:56:19 +0200] "GET /Alumni-2/css/cv.css HTTP/1.1" 200 2390
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:56:19 +0200] "GET /Alumni-2/jQuery/navigation-script.js HTTP/1.1" 200 377
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:56:19 +0200] "GET /Alumni-2/ImageUpload HTTP/1.1" 200 3111
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:56:58 +0200] "POST /Alumni-2/View_Profile HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:56:58 +0200] "GET /Alumni-2/JSP/View_Profile.jsp HTTP/1.1" 200 6699
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:56:59 +0200] "GET /Alumni-2/ImageUpload HTTP/1.1" 200 53774
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:57:17 +0200] "POST /Alumni-2/search HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:57:17 +0200] "GET /Alumni-2/JSP/People.jsp HTTP/1.1" 200 7082
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:59:12 +0200] "POST /Alumni-2/search HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Oct/2016:14:59:12 +0200] "GET /Alumni-2/JSP/People.jsp HTTP/1.1" 200 27441
0:0:0:0:0:0:0:1 - - [24/Oct/2016:15:00:40 +0200] "GET /Alumni-2/JSP/Forum.jsp HTTP/1.1" 200 33090
0:0:0:0:0:0:0:1 - - [24/Oct/2016:15:00:40 +0200] "GET /Alumni-2/j5.png HTTP/1.1" 200 969104
0:0:0:0:0:0:0:1 - - [24/Oct/2016:15:00:51 +0200] "GET /Alumni-2/JSP/CV.jsp HTTP/1.1" 500 3992
0:0:0:0:0:0:0:1 - - [24/Oct/2016:15:01:04 +0200] "POST /Alumni-2/logout HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Oct/2016:15:01:04 +0200] "GET /Alumni-2/JSP/Login.jsp HTTP/1.1" 200 2424
0:0:0:0:0:0:0:1 - - [24/Oct/2016:15:01:38 +0200] "POST /Alumni-2/Login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Oct/2016:15:01:38 +0200] "GET /Alumni-2/JSP/Forum.jsp HTTP/1.1" 200 33097
0:0:0:0:0:0:0:1 - - [24/Oct/2016:15:01:41 +0200] "GET /Alumni-2/JSP/CV.jsp HTTP/1.1" 200 6718
0:0:0:0:0:0:0:1 - - [24/Oct/2016:15:01:41 +0200] "GET /Alumni-2/default-profile.png HTTP/1.1" 200 4601
0:0:0:0:0:0:0:1 - - [24/Oct/2016:15:02:04 +0200] "GET /Alumni-2/JSP/UpdateProfile.jsp HTTP/1.1" 200 8859
0:0:0:0:0:0:0:1 - - [24/Oct/2016:15:02:10 +0200] "POST /Alumni-2/UpdateProfile HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Oct/2016:15:02:10 +0200] "GET /Alumni-2/JSP/CV.jsp HTTP/1.1" 200 6718
0:0:0:0:0:0:0:1 - - [24/Oct/2016:15:02:22 +0200] "GET /Alumni-2/JSP/Forum.jsp HTTP/1.1" 200 33097
0:0:0:0:0:0:0:1 - - [24/Oct/2016:15:44:19 +0200] "POST /Alumni-2/logout HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Oct/2016:15:44:21 +0200] "GET /Alumni-2/JSP/Login.jsp HTTP/1.1" 200 2424
